idVariavelAleatoria;AttMatriz;Iteradores;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
2;residuo_espaco_amostral;11/01/2022;1274.993645;227.0101299;327.6580318;549.2428658;399.7329796;538.4523922;636.2109695;918.6184752;83.72476535;738.328184;493.7554927;207.6415973;656.3224365;599.1768432;325.5974558;579.6333036;1255.350045;288.6707703;871.2256195;465.1275653
2;residuo_espaco_amostral;12/01/2022;204.9106135;819.2367736;1050.382006;3020.438284;1434.318645;1174.359613;1073.616111;463.3148634;1654.021729;2955.204569;2153.757737;539.6897743;1409.38907;486.4934108;2771.454978;282.788466;-289.4361996;789.0974909;1319.33347;592.7806863
2;residuo_espaco_amostral;01/01/2023;5030.748315;1155.209472;2396.348296;3548.426825;1285.208141;315.5597514;1959.019573;1888.326038;2160.571578;2525.440376;1619.014691;1125.918788;5830.289532;2648.435454;2914.94727;3287.001297;2659.03099;2187.787176;402.0699627;2180.008059
2;residuo_espaco_amostral;02/01/2023;1710.163138;1711.592449;-871.1333762;487.764869;1377.777509;-543.5618593;1650.708721;19.11326457;1531.83787;3443.350099;80.67084219;-626.7884207;193.3967772;-606.7771399;434.4721975;2410.959905;120.5073906;840.1816005;-318.1022602;3404.514223
2;residuo_espaco_amostral;03/01/2023;1378.007217;5374.521406;2357.652865;1548.228304;5656.162303;1571.002953;1797.317512;1309.012769;780.2940015;2119.67869;1666.513373;2986.312965;460.9220612;4938.039262;175.0643551;2087.311226;2397.208566;987.3190137;1647.768922;2863.389928
2;residuo_espaco_amostral;04/01/2023;1337.257905;1236.986518;1921.366528;1089.819225;2017.605342;814.0854938;1993.353518;385.8489038;884.6361349;399.7307969;1412.735259;453.7763643;1132.882843;1627.691928;2887.173548;115.5645051;359.2298241;1665.092701;905.1782144;1092.410929
2;residuo_espaco_amostral;05/01/2023;434.6136214;355.3645584;1086.760683;-215.4931917;678.6914611;161.3324071;439.3010393;466.571328;363.8021491;989.4236629;449.3016477;884.0572954;471.384406;573.4558609;487.2896582;399.7120983;256.5530133;354.4582347;1301.038984;857.3629889
2;residuo_espaco_amostral;06/01/2023;245.8216267;128.4880302;226.9713154;87.64766392;113.716572;1469.632217;57.91591888;336.7114493;337.8834001;336.6509748;175.6086334;165.2958584;32.05455695;83.38337556;362.5100456;227.3417229;387.2414955;107.4307755;410.686226;253.1662755
2;residuo_espaco_amostral;07/01/2023;101.9281767;70.18580367;241.1274881;72.92323307;-66.17024206;248.2441328;119.1832233;268.1503237;60.74311487;262.9658078;149.0693511;-51.43196378;-249.4685672;158.3403127;152.8950536;47.9485421;134.7277282;26.30535339;78.45480299;214.8476596
2;residuo_espaco_amostral;08/01/2023;217.0720896;-139.2490486;39.59224432;75.31590516;14.47202498;105.0526441;-110.4573884;-93.51250518;-51.31323271;-61.36948851;0.332078925;-51.62849958;-122.2368973;-27.46246142;52.19905484;-17.85626847;-34.03116114;-89.96206358;190.8537225;-75.37990661
2;residuo_espaco_amostral;09/01/2023;-113.0953475;23.99544632;-207.3372933;-233.3248474;239.0319882;-172.768715;-130.3932496;-313.311121;-166.290778;-133.2064292;-157.0498471;-59.63709988;-160.7865366;-46.55416146;-293.6732537;-373.0630537;-309.7273048;10.13432498;39.33291557;-30.12922744
2;residuo_espaco_amostral;10/01/2023;204.6775804;723.3518672;328.3436242;225.4203253;179.3417027;-66.75048553;814.4071742;364.022479;59.26801249;52.74803176;-171.1677204;-18.52105077;644.6215157;445.1455392;-6.992267227;590.3574943;43.85127585;218.6586287;298.9154534;-144.7922941
2;residuo_espaco_amostral;11/01/2023;692.7129885;170.7260347;1314.367646;1335.809547;903.1595915;1500.524245;671.1472072;1263.770907;223.4823123;2119.599777;720.4928044;357.6947726;175.6100314;300.6579958;71.42229043;456.5187004;865.3577126;820.4366965;168.4754308;13.20052324
2;residuo_espaco_amostral;12/01/2023;2024.459688;2136.920159;438.0917861;2560.39137;1847.976573;1333.880733;376.9699836;1504.821026;429.5703385;684.4394833;864.6225054;1426.412636;1530.005654;595.6733428;1295.850193;1098.189325;1801.554664;1745.436882;426.9114316;1276.123823
2;residuo_espaco_amostral;01/01/2024;380.548247;1218.980998;2222.491217;3366.035616;-1163.414843;3368.943983;2986.938543;1823.982763;1234.996351;971.6957938;2226.784349;1483.631256;-584.0577035;790.4362686;2251.555735;3913.52892;896.6355203;3148.769246;3115.194218;619.7920953
2;residuo_espaco_amostral;02/01/2024;505.7241061;1463.028392;2234.51328;868.7053278;1665.807431;3525.114678;987.9867979;2000.59582;990.2055244;1700.430411;3644.010456;2153.34357;-1060.792221;1200.146294;372.4828479;-1390.547758;1086.4406;-458.9013694;-358.3402836;3133.883613
2;residuo_espaco_amostral;03/01/2024;2226.110214;4091.829129;1364.884096;2158.377903;2859.574763;3860.399749;1711.040005;1246.146829;398.020372;1159.061337;2421.879736;2178.896777;510.7413513;607.8389236;1793.086508;321.2425527;941.8080201;997.4832127;1736.594351;1014.312544
2;residuo_espaco_amostral;04/01/2024;1658.412816;982.1387435;98.79642297;1997.05163;1997.01587;1503.568651;1203.543897;-93.61890108;304.1435224;556.9025716;569.8172676;1040.700653;193.1723107;373.0835944;945.0370754;406.0242139;1534.241177;825.5685219;25.34985175;1058.933839
2;residuo_espaco_amostral;05/01/2024;323.7839981;573.8662172;405.765312;199.0598664;347.3164801;523.6561868;623.4947498;705.0828032;604.7243791;528.4441379;811.1912664;344.283373;420.2142218;546.9453543;580.3401639;321.8609883;542.7305334;680.8849792;867.0918475;724.2048497
2;residuo_espaco_amostral;06/01/2024;112.313333;241.3094288;322.6108563;502.9702849;438.518159;137.6690921;311.6460371;1398.338289;196.9442483;242.7701847;45.36569595;268.3466134;193.3528454;250.1842092;128.32168;421.8066043;229.4041467;221.6401602;219.3884295;776.8215494
2;residuo_espaco_amostral;07/01/2024;69.00815554;144.4363666;-42.91047692;163.9927168;157.1599122;184.8501757;-46.7649539;237.9204343;201.2066713;115.5346549;146.6089246;133.1512519;-95.52149515;317.0723333;203.9137331;23.00784645;190.1795649;-5.494253413;132.6244009;149.4984395
2;residuo_espaco_amostral;08/01/2024;37.42278361;-34.67962664;-30.60502313;157.0488509;-90.34629361;69.82899187;-17.22649316;29.64589069;123.0865824;37.23371237;-191.446499;-59.55838824;248.2612894;-112.763941;-152.4556168;65.97803976;63.59575902;52.91992086;-7.648345758;42.31394911
2;residuo_espaco_amostral;09/01/2024;35.88471206;-162.3480334;-158.4700866;88.12417619;100.7464647;-125.0507895;-227.6168678;-361.4447365;327.4031936;57.32143889;22.84577379;-160.1640955;76.84075135;-349.4540323;-38.56617308;-125.0446716;-46.9838408;-205.5266124;61.79076772;19.59696536
2;residuo_espaco_amostral;10/01/2024;247.7134026;-34.20705057;-216.897995;116.1900466;189.8467892;64.21924123;72.6971847;345.5018493;235.8010141;116.0420844;150.7878443;34.61427233;915.3101659;428.5397358;294.502416;328.9564253;54.38729777;216.5898956;272.795661;1159.863965
2;residuo_espaco_amostral;11/01/2024;670.7235406;207.0514252;335.550396;827.8116562;455.9058809;221.2606528;520.3042587;1585.585705;1122.756145;387.174869;219.776971;386.5373051;520.7816078;1317.455509;60.29858386;833.137774;737.451164;962.4003883;828.9737272;985.0592562
2;residuo_espaco_amostral;12/01/2024;1256.500006;1505.312143;753.9194771;1289.099472;355.2101856;1084.834125;715.9466901;307.7994722;2416.997849;1133.811836;651.1451866;-183.1069975;984.968079;349.6175715;-366.8759632;972.4900653;752.9960157;790.1289714;559.664267;849.8032722
3;residuo_espaco_amostral;01/01/2020;1509.282432;451.4986271;324.4902337;313.9902879;1141.878067;236.9381186;810.1592246;96.8148639;303.1958642;250.5487953;-384.3741358;-18.10368226;238.9819141;-131.569325;1113.95114;475.2521889;936.825695;-101.8238834;166.2093431;550.5942896
3;residuo_espaco_amostral;02/01/2020;1461.686727;594.5348083;732.4105441;190.0606294;357.6385239;472.5901686;474.6962139;908.955235;725.1225801;266.5912773;590.2787121;790.0003056;697.0538677;616.248372;1322.315467;304.3527076;1571.255366;547.1201832;373.6448367;443.8334503
3;residuo_espaco_amostral;03/01/2020;767.2586211;53.3879318;458.9048666;238.2829393;382.5115517;246.4306766;536.27865;585.4893358;773.1131148;50.77169745;564.75012;326.9523368;1.667521374;1086.058788;770.5850111;657.4550124;332.8891146;840.9017869;704.0090968;551.2432029
3;residuo_espaco_amostral;04/01/2020;151.143553;153.0912619;161.2674492;295.6935827;195.1110245;351.7042411;172.4979501;110.5668551;615.4696558;192.5977478;692.4403294;298.0810497;317.1158703;131.2916009;94.18379489;564.6351972;477.9748622;264.4683161;230.589571;219.0022539
3;residuo_espaco_amostral;05/01/2020;92.12191362;386.8879934;341.640294;322.6704551;167.5384882;401.5033459;524.9424393;95.01390686;324.5965667;84.89365455;137.8860555;310.667901;250.4970344;242.2129376;371.2561727;138.6153583;217.2849347;252.2702384;151.9917849;128.2656609
3;residuo_espaco_amostral;06/01/2020;-438.5544428;10.57741822;-268.1319851;-439.2720091;-493.8034948;-196.7649267;-251.0180653;-22.29612834;-365.74469;-127.4937384;-356.6031007;10.5967785;-432.734636;-148.0426223;454.7907723;-328.044823;-251.6868183;-112.2486922;-415.6326283;-465.6776696
3;residuo_espaco_amostral;07/01/2020;409.5819093;250.0726528;235.7637516;272.6101462;217.6273803;726.9630983;188.0871346;208.2306007;393.6813819;463.7217796;275.1746125;390.4968773;379.8387921;302.916042;222.4253441;448.1706733;359.4291363;287.430196;536.2664498;509.4000691
3;residuo_espaco_amostral;08/01/2020;310.2933129;448.3053757;474.8636752;98.11585703;271.3254182;205.0130017;207.3614312;378.8523227;149.1048222;179.9256216;213.9720672;105.2934719;124.2025987;116.7064212;174.867512;138.8659675;109.4812461;120.2294883;277.5823009;169.6079299
3;residuo_espaco_amostral;09/01/2020;-3.449569026;-94.88709458;-67.53751386;-101.848797;-78.26141796;-63.08844572;-165.7487935;-120.679554;-33.09383353;-43.81564735;-52.89794479;-85.45243156;159.7244605;178.8769842;17.28877075;-16.4318349;-14.1155262;66.03532719;-54.23097395;-116.630412
3;residuo_espaco_amostral;10/01/2020;-37.2415716;-72.31759928;197.0897137;363.0108972;223.2452187;117.4138105;345.7662875;-112.3352143;-12.94948802;176.3736581;49.76889422;-42.70715453;854.2917508;148.8681375;380.0869762;154.7746644;188.7331054;17.24911533;-60.95411437;55.43115417
3;residuo_espaco_amostral;11/01/2020;79.15346701;398.7027052;389.2760512;332.4089102;348.745965;339.0419488;453.740252;230.3803114;328.2393781;466.4591464;258.1409383;156.4369363;273.3934859;225.3209183;172.4674699;134.2144262;514.3600822;356.279765;383.1382135;323.7239342
3;residuo_espaco_amostral;12/01/2020;44.62877224;489.3334189;603.4345726;36.40697611;317.4984951;514.5533315;442.1390415;596.1728678;315.4291014;130.1569327;265.2980942;239.4235909;263.7304775;67.3214624;255.6361734;91.84303524;401.1341755;-9.725064786;615.1961653;392.5044994
3;residuo_espaco_amostral;01/01/2021;786.533282;532.4126486;-42.31876587;677.5254768;366.1057555;366.4532661;182.2179906;425.6025599;648.4235112;174.1575724;789.1081338;433.5611165;492.7036671;1571.727716;-154.7329671;414.3811886;313.7077736;1070.820161;79.52663551;509.8760249
3;residuo_espaco_amostral;02/01/2021;242.3663521;306.8806211;1462.900531;412.9385963;874.9662837;513.9837779;1875.15495;442.2938562;1261.11367;932.8978626;1253.524233;896.0188894;308.35912;146.7358128;528.1922437;537.6326173;1307.898375;109.4143151;-54.95716377;635.9342615
3;residuo_espaco_amostral;03/01/2021;225.1256425;607.3444602;695.6349252;517.7318228;1065.165808;527.1472717;647.4984474;614.6811819;1014.030464;757.4101549;336.0209363;797.3066555;907.6135492;1067.832518;486.135035;395.8803085;188.4770657;631.6791554;657.2695981;380.0592481
3;residuo_espaco_amostral;04/01/2021;467.5684822;243.3869463;139.4467682;310.3095005;531.7163401;197.286131;178.1397055;157.2994832;304.4345714;250.0561393;277.7849664;178.9232265;464.2264382;183.8004087;225.0198141;188.8816783;84.15153861;350.8531448;119.0308488;451.2575419
3;residuo_espaco_amostral;05/01/2021;141.8704641;434.9578633;125.0155437;167.0806908;436.891448;348.4829087;127.3011719;379.4480484;415.9859251;845.572292;216.7236751;128.8478712;246.586929;211.5993874;704.3268832;159.6314122;27.15506506;445.2993;295.8602535;205.1179009
3;residuo_espaco_amostral;06/01/2021;-316.9115127;-389.246862;-22.81352479;-354.8346924;-403.0837963;-162.7491392;-302.801386;-463.3212523;-377.268646;-499.3713043;-209.3780282;-391.6927929;-439.9131309;-434.1645155;10.86276159;-494.9065873;161.7197084;147.3368854;-487.9437719;-403.1366176
3;residuo_espaco_amostral;07/01/2021;272.232124;400.1853367;266.8971285;386.6808799;336.999869;318.2264383;280.8458408;235.8147991;357.0357739;357.6444851;235.5621369;389.3765752;295.6802024;498.1738861;318.1761771;632.85017;432.5911064;284.43206;293.1393323;304.4883559
3;residuo_espaco_amostral;08/01/2021;169.1217566;130.43937;211.5586541;163.1710733;220.3433919;73.75098908;464.7932591;496.0104286;157.4575267;300.543587;173.828266;289.6510449;181.3937582;91.25548708;172.4629987;220.5597459;149.3017052;180.06138;147.1209301;259.2962964
3;residuo_espaco_amostral;09/01/2021;-95.73315212;89.12691848;-49.392473;49.62392124;73.62285505;-24.71229995;94.81407943;202.3332768;-21.54734996;-109.7008569;87.42937845;90.67176977;-168.9023336;-8.117781598;-73.27830755;-46.57651201;112.0492506;70.10025817;-140.8692021;-31.74131749
3;residuo_espaco_amostral;10/01/2021;217.0306655;-21.60770191;214.2515166;286.6829219;-6.174614456;-3.930038439;111.7202656;298.153995;-4.233007131;28.09301777;451.505803;256.2678975;921.8508221;-75.7183885;468.491347;12.89194644;210.5706105;-102.0103719;-12.38910621;30.63785415
3;residuo_espaco_amostral;11/01/2021;239.5389033;687.5418648;362.279579;199.607682;313.1102251;193.8186322;141.5080407;310.1866935;477.9612608;285.7156111;430.9581964;314.2404879;264.0307691;325.3029091;288.9237025;525.2215612;-5.004945424;114.0028862;373.8317525;437.113874
3;residuo_espaco_amostral;12/01/2021;-44.51449442;238.1458656;605.4913115;602.7526315;236.9965802;268.2831356;201.7351055;761.9846082;169.0342792;1211.24083;362.1419175;365.3888428;58.15764917;241.6445477;9.781501753;197.5590896;369.2977131;283.9622004;400.0214883;801.7408905
3;residuo_espaco_amostral;01/01/2022;852.8036549;283.5173451;124.2744512;1114.662331;783.9832253;121.5933739;607.6327279;382.202608;271.1166985;312.4294987;169.5373705;462.0431896;-59.69705369;355.0089017;375.2081459;817.1819189;368.4701875;915.4551569;99.29038361;293.9347966
3;residuo_espaco_amostral;02/01/2022;1192.828003;941.1561545;638.4101797;1016.227393;386.4020519;178.6181815;577.3340238;1578.513778;-184.7797426;460.5633977;1335.529836;923.1969473;153.0861092;1266.744322;823.6239379;1424.579517;531.4066243;665.663687;379.0996602;690.2983976
3;residuo_espaco_amostral;03/01/2022;797.8459538;1240.89518;226.6750889;598.2944821;639.1168419;737.8837235;411.8323565;819.1855117;827.1567193;684.4476512;818.8321609;361.7952844;270.6965429;726.5708806;579.3043603;273.0656325;1484.566278;727.7118023;723.1391549;1152.370067
3;residuo_espaco_amostral;04/01/2022;1108.477013;219.2028513;307.9967011;73.2481293;423.2699639;475.4239647;299.1729958;348.8428669;520.5018505;247.8985988;306.3366211;276.2690661;287.3381437;326.381705;225.0551553;409.5095825;383.3051533;235.2115595;634.1098504;535.7960255
3;residuo_espaco_amostral;05/01/2022;141.8678079;401.7246296;54.25539403;397.2678452;214.5433802;149.9583733;446.9810106;194.3772976;349.3135689;186.3746861;167.5561791;212.4043011;135.9928356;307.1140667;101.6510064;499.209781;347.922436;318.4415731;65.88382456;30.01986771
3;residuo_espaco_amostral;06/01/2022;-335.4235637;-88.88481864;-416.7497151;-412.7893016;-2.544224751;-288.4550319;-218.767489;-386.5873197;-298.2574233;-199.1934511;-108.5046581;-230.8642121;-234.638216;-519.920595;-114.2773748;-364.6068335;82.0915889;375.9583569;-80.75167592;1247.683
3;residuo_espaco_amostral;07/01/2022;412.827688;322.4718859;276.4623073;427.5987533;355.7620514;655.4620563;398.6686053;359.8117991;411.8030633;366.4270253;377.6920787;162.4452373;480.6842162;197.1287175;323.6898338;362.0668424;312.027222;408.3508741;413.9159084;345.123139
3;residuo_espaco_amostral;08/01/2022;207.4764786;359.9380737;152.9342038;83.69266669;264.9935423;117.9284006;151.9228264;191.5794007;325.9680282;178.3918214;122.4306638;121.7487877;128.9993455;111.0606921;104.3001288;213.966153;206.7957591;146.2151941;154.1570655;165.3401538
3;residuo_espaco_amostral;09/01/2022;60.41559722;284.3315693;-163.1920822;-119.3325825;-0.572340147;11.37745401;270.3708627;70.8742036;-97.18260649;-96.71903015;44.64828839;-62.77623925;47.89059731;40.74532576;73.56593925;52.05685118;58.27533771;116.0911962;-27.23835692;-54.08393274
3;residuo_espaco_amostral;10/01/2022;-47.12297558;36.80750596;-0.692317718;261.7320536;-74.47964311;-23.93425585;-2.150470167;492.0550797;89.58970222;-42.81170625;-19.08216929;1.446966462;39.47372639;34.19286039;167.819502;38.97471412;679.2364723;-80.53117925;188.8718499;-49.19812607
3;residuo_espaco_amostral;11/01/2022;563.403741;233.3368507;23.86469701;261.0802458;32.56741093;289.387639;479.6764597;99.56773613;361.4417174;224.5451694;484.8135805;265.5212913;143.541538;317.5995406;162.1155784;433.1653614;466.0642239;474.0023098;245.3611035;492.0701431
3;residuo_espaco_amostral;12/01/2022;436.5913702;347.3132916;533.551232;116.0745037;42.64256362;280.8058333;277.7179366;253.9975822;160.6377596;532.7918232;538.0171515;276.8753929;217.7259994;178.6972156;780.0782615;321.5514157;294.2781053;545.1653768;132.9922819;890.8131064
3;residuo_espaco_amostral;01/01/2023;597.9453467;569.5153811;701.1426651;1063.541372;739.4570011;474.963228;373.9195032;276.6698698;201.3628985;848.8345419;696.7299059;633.4022621;453.869879;-252.6928134;824.1527268;595.0394424;330.2993102;261.3222083;-23.72002299;774.4867232
3;residuo_espaco_amostral;02/01/2023;507.2886552;331.499751;973.1772151;636.2419816;961.1161807;-152.2130065;805.1744632;1491.400406;1762.399296;581.0820195;493.1840076;586.9114727;519.0660328;390.3766525;915.0274755;847.2963561;79.72951355;601.0559189;445.1478549;637.2965833
3;residuo_espaco_amostral;03/01/2023;579.6659519;935.6538648;611.6240397;575.3796632;957.5725186;604.2433239;403.6901982;534.3266136;485.3156275;682.693898;429.1488738;836.9641793;553.0307256;949.0002305;374.42402;315.3640838;482.7562663;138.0324345;694.7507344;848.525618
3;residuo_espaco_amostral;04/01/2023;749.3066316;135.9371299;415.3149403;265.0545839;339.8101092;171.413959;490.8844074;212.1864774;302.5807864;184.3630348;178.1074134;148.3758631;363.8243768;254.2209977;620.7278936;141.7822611;324.8438419;407.2480461;127.8204966;271.2298119
3;residuo_espaco_amostral;05/01/2023;323.9704334;111.0592827;453.5650113;88.50353001;111.6251938;235.7255235;174.7375688;187.6654245;272.7817304;334.54407;187.1632694;120.6065679;123.1971343;62.51277869;386.7868942;121.4637387;242.7041727;162.0222041;251.8575483;366.9460339
3;residuo_espaco_amostral;06/01/2023;480.5151058;-507.8380665;-196.2157555;-514.0650858;-307.0592994;-213.61341;-327.9726922;-461.8947292;-450.8472652;-338.9923441;97.29683032;-440.3397575;-405.4782288;-356.7410338;-125.7478959;-149.0605213;-202.2741265;-368.6915442;-204.5011581;-412.948138
3;residuo_espaco_amostral;07/01/2023;215.199667;503.4262113;232.0385741;397.4218733;321.6665891;289.770751;265.1098653;431.93258;254.8250721;441.9709581;448.8903652;371.0099096;517.1203694;306.0728152;336.0824051;288.5164906;260.467975;367.3686621;252.7299499;328.3129432
3;residuo_espaco_amostral;08/01/2023;716.5894466;93.73231598;139.6962479;153.913143;267.0333004;235.7597781;119.9614572;226.8099714;177.1925974;155.4631925;355.1533305;194.9436606;146.0273767;137.6495163;141.8265206;371.975786;189.8186162;182.4807625;208.019341;108.4160352
3;residuo_espaco_amostral;09/01/2023;-28.78385581;-42.16315372;-116.1435374;175.2866807;-10.66687623;-70.57863562;-176.1733367;17.34739941;-58.21041642;-94.98528714;13.93793161;-45.57691751;-58.03731179;-70.08846707;-134.4401116;-220.8322213;-72.44222527;-13.83235493;-161.9992438;31.25331027
3;residuo_espaco_amostral;10/01/2023;29.37586244;701.963656;-1.285738271;112.3903909;67.19466222;-80.48977629;2.621330205;143.5384759;41.79334736;-42.88708335;-86.81944709;100.5762457;75.77128963;0.703465327;-17.18499736;83.71927408;38.12032778;10.38063826;-33.37262013;174.5554764
3;residuo_espaco_amostral;11/01/2023;236.4756264;463.1100591;386.7703;181.0564726;662.2165983;227.893529;171.8331928;152.4107679;335.0725524;374.9376087;299.7314603;653.3115189;202.5173555;311.2363216;165.5404984;160.0348029;306.900066;297.5885885;325.8974966;285.7075839
3;residuo_espaco_amostral;12/01/2023;250.8695498;86.97044537;139.5369118;747.0681387;453.2212288;589.7262842;418.8913601;169.7606822;295.673602;339.0572344;298.1935213;193.1318383;714.5406153;136.8435215;98.2051839;599.0073784;572.9003381;436.271857;511.2923129;265.4685444
3;residuo_espaco_amostral;01/01/2024;754.6902288;-335.9707911;598.264346;21.45708725;-207.7471062;1038.034739;-118.118236;327.0736441;532.1272171;430.3058761;174.1515507;438.3971799;366.8611788;488.9433398;2027.960814;-10.35952951;326.8197081;284.0393586;1107.750536;330.2437733
3;residuo_espaco_amostral;02/01/2024;15.40956982;228.6661394;781.459155;808.5988485;312.5788692;725.2379786;374.3026727;892.9732953;413.5083252;302.4749802;199.9211905;2014.00105;170.3590824;843.4141074;693.5193911;84.83723624;990.5495541;791.7912051;460.056796;1108.260199
3;residuo_espaco_amostral;03/01/2024;892.7588955;711.2116319;502.5201239;1114.565598;738.4514289;752.0958619;356.9525279;883.0458062;422.4290799;647.66146;646.7766472;631.5447843;555.6826389;134.7174375;677.9110904;149.8498239;243.1119323;524.9451832;604.4212825;632.0551276
3;residuo_espaco_amostral;04/01/2024;447.5687977;186.9404968;70.40050414;259.0273931;659.5647954;601.3541677;538.1403157;235.5291344;291.6968703;182.4955824;132.3696196;425.9010625;115.3868356;283.2599652;178.6453003;175.0479845;382.5482888;271.5896175;60.02867383;265.3326705
3;residuo_espaco_amostral;05/01/2024;62.42715369;174.0059297;70.92889347;129.3294149;144.9608882;451.3998341;219.617095;114.6079341;218.3817524;79.01828094;228.8370253;46.18724002;292.7722525;97.41302788;117.7142528;377.5496603;150.8865776;399.5456348;236.0602196;215.8435868
3;residuo_espaco_amostral;06/01/2024;-330.7643963;-290.8563964;-313.4597782;100.2381716;16.5115184;-292.4076556;-415.1237388;-401.480762;-350.2880439;-79.55101792;-144.8452011;-349.9362749;1957.705836;76.34416676;-488.7308376;306.7910414;-462.8042422;-213.1656565;-417.9020973;-33.32184221
3;residuo_espaco_amostral;07/01/2024;274.6120616;405.2302986;350.7932859;443.4217266;343.4301413;480.3534573;332.7272652;364.9212943;282.3040431;263.607712;327.0012363;456.3350319;222.1790294;415.5053225;387.7832846;247.8143474;273.998759;338.4923559;332.7668599;228.9001719
3;residuo_espaco_amostral;08/01/2024;393.8683596;92.40095725;88.7463488;230.105429;106.1518145;337.5399012;72.33119865;313.2487664;371.5515668;192.2964603;193.6616165;160.7161254;491.7876019;136.0295763;149.1638293;85.71593825;111.3135453;111.8102214;77.89027335;205.3483949
3;residuo_espaco_amostral;09/01/2024;68.49378539;-67.91795667;-89.69562874;111.8444585;34.39756433;-184.5095532;-46.82052532;5.218224949;245.2024157;-38.51043988;-30.93532178;56.64317541;1.339245874;-34.46122771;7.825391335;97.02679212;3.607418872;-145.6097126;82.64793788;40.86125617
3;residuo_espaco_amostral;10/01/2024;143.4948121;28.05118381;53.25434462;118.6953283;85.04654228;-42.31050135;134.2536981;206.3969084;119.3563349;-39.69556451;171.3053598;-3.204741308;414.9239202;150.1639076;291.5977009;376.4681745;-59.00716001;281.5983688;306.0104903;182.3441189
3;residuo_espaco_amostral;11/01/2024;350.8713398;315.3974965;289.5918059;340.3169885;417.0973903;184.1823614;271.1179456;345.5734671;499.4399064;97.27116806;417.4900149;508.7375517;310.297464;318.6963174;169.1578203;326.7019618;348.8924087;428.1463099;474.6698271;104.4240739
3;residuo_espaco_amostral;12/01/2024;399.7215584;20.91308165;334.2221663;249.2542988;321.271942;1491.711282;281.3599638;328.8602925;605.8408937;676.3505289;954.1230996;5.317272129;660.043131;-25.97529385;434.496077;325.6505768;1278.421061;-15.11654457;320.5156025;128.1857806
6;residuo_espaco_amostral;01/01/2020;658.6439447;343.9265389;-136.2891333;597.3610439;1047.444682;961.3218784;4273.898643;637.2939592;272.5225916;689.8659957;-232.8801059;338.7540413;1023.625718;42.08490222;484.9843589;607.1656461;344.8376111;68.56893813;-300.7361432;537.0834109
6;residuo_espaco_amostral;02/01/2020;628.3858704;567.1249837;1290.670599;311.856681;681.4904524;1022.314144;605.1736787;933.4520432;721.3864569;134.1757131;1087.650105;1040.190558;973.1215022;958.1062414;1325.402336;603.0911261;1740.267372;732.9027738;928.7212904;1070.410106
6;residuo_espaco_amostral;03/01/2020;1113.396479;216.6142996;496.991818;392.6558813;447.0919405;293.4490377;579.7372442;659.1975469;1090.574116;175.676481;728.7405649;460.8858832;201.711155;818.7937881;1225.388388;1189.026509;278.6734104;433.5037909;590.4000272;393.64342
6;residuo_espaco_amostral;04/01/2020;186.1003972;-0.845202989;390.6506236;353.2710125;310.2582553;168.0450799;341.9612614;61.43342086;383.9274655;242.8548853;286.6372873;484.2780714;330.4744281;401.4773709;76.70518283;213.4614852;685.1261107;171.8493693;466.7875439;336.9305594
6;residuo_espaco_amostral;05/01/2020;113.7097346;1265.661748;247.7153678;382.9181833;143.9162249;492.8273278;1002.603103;77.58376198;682.5154365;464.1484081;360.9302034;517.2046826;168.9409817;181.9975097;850.975463;234.4124875;168.5144532;163.2852001;175.1501171;66.79046429
6;residuo_espaco_amostral;06/01/2020;-157.5289068;494.9770351;532.3152472;-248.1195342;-502.0607604;227.2490647;861.8932485;-69.92791168;-11.9096775;237.489952;-126.6771761;307.6405405;-457.1175793;-200.5348059;3719.9693;-13.92591467;-127.567899;-31.61675533;-343.6106807;-517.5218236
6;residuo_espaco_amostral;07/01/2020;830.2252976;434.6344656;244.4517503;504.2690002;486.9342908;1475.749935;216.7843389;423.7273302;1223.989201;1134.785284;471.4024718;462.9177819;392.3917664;607.009495;217.6444125;1594.888406;476.7251833;647.3529872;2380.511539;1118.931952
6;residuo_espaco_amostral;08/01/2020;488.6547451;499.9908728;671.8522949;255.3829087;342.8561384;336.5507195;271.9735876;1059.329204;335.1032834;216.6126932;591.2101906;97.13194273;246.8103972;232.4832809;295.3091519;178.7589282;230.4768376;216.5444828;484.8840574;624.3577566
6;residuo_espaco_amostral;09/01/2020;-98.15649224;-279.3606555;-300.2853529;-111.1744635;9.923084071;-129.434623;-354.7821151;-350.8702549;-82.98811432;37.75963807;-30.51248834;-61.17483803;695.1314583;300.8503996;138.2195374;-5.404600728;56.39721808;35.53063329;-63.76428884;-259.4476022
6;residuo_espaco_amostral;10/01/2020;59.43881046;-135.713707;473.8400558;416.873528;738.182522;124.9655931;798.714079;-104.4480118;338.4602424;520.2116607;31.62916241;58.25099467;3545.609649;135.7506973;1029.920409;391.3780799;1333.814749;45.29223994;-137.0951093;48.29276803
6;residuo_espaco_amostral;11/01/2020;31.24809148;741.0102713;219.8890975;401.7781159;1071.258591;491.8221206;1259.903772;317.9919952;412.2440716;1213.477656;465.7399147;208.6244769;800.61459;215.6360459;442.5696445;211.7580132;324.1073568;395.8170206;868.8663328;387.5950597
